timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1645089134330,298,paycycle_type,200,OK,[TG] INVOICE - 40 Users 1-3,text,true,,542,782,10,10,https://www.bjbsoft.com/inv-node/common/paycycle_type,298,0,0
1645089134622,303,rates/,200,OK,[TG] INVOICE - 40 Users 1-6,text,true,,988,1020,10,10,https://www.bjbsoft.com/inv-node/rm/rates/,303,0,0
1645089134633,303,user/ispatient,200,OK,[TG] INVOICE - 40 Users 1-10,text,true,,395,822,10,10,https://www.bjbsoft.com/ums-node/user/ispatient,303,0,0
1645089134688,304,invoice_subservices,200,OK,[TG] INVOICE - 40 Users 1-9,text,true,,717,801,10,10,https://www.bjbsoft.com/inv-node/common/invoice_subservices,304,0,0
1645089134765,354,rm/rules/-2,200,OK,[TG] INVOICE - 40 Users 1-5,text,true,,1509,1011,10,10,https://www.bjbsoft.com/inv-node/rm/rules/,354,0,0
1645089106005,6844,patientsessional,200,"Number of samples in transaction : 18, number of failing samples : 0",[TG] INVOICE - 40 Users 1-5,,true,,56381,23023,10,10,null,6843,22270,0
1645089134918,376,user/ispatient,200,OK,[TG] INVOICE - 40 Users 1-4,text,true,,395,814,10,10,https://www.bjbsoft.com/ums-node/user/ispatient,376,0,0
1645089135610,324,existing_entry_items-1,200,OK,[TG] INVOICE - 40 Users 1-1,text,true,,321,861,10,10,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,324,0,0
1645089134659,1557,rm/user/details/-current-month,200,OK,[TG] INVOICE - 40 Users 1-8,text,true,,35586,956,10,10,https://www.bjbsoft.com/inv-node/rm/user/details/,1555,0,0
1645089135903,432,/existing_entry_items,200,OK,[TG] INVOICE - 40 Users 1-7,text,true,,321,850,10,10,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,432,0,0
1645089136031,322,rm/rates/,200,OK,[TG] INVOICE - 40 Users 1-6,text,true,,1192,1020,10,10,https://www.bjbsoft.com/inv-node/rm/rates/,322,0,0
1645089136009,348,generated_invoices-current-month,200,OK,[TG] INVOICE - 40 Users 1-3,text,true,,321,929,10,10,https://www.bjbsoft.com/inv-node/rm/generate/generated_invoices,348,0,0
1645089136372,299,service_auth_token,200,OK,[TG] INVOICE - 40 Users 1-10,text,true,,891,420,10,10,https://www.bjbsoft.com/auth-node/service_auth_token,299,0,0
1645089136403,303,service_auth_token,200,OK,[TG] INVOICE - 40 Users 1-4,text,true,,888,420,10,10,https://www.bjbsoft.com/auth-node/service_auth_token,303,0,0
1645089136451,290,instant_token,200,OK,[TG] INVOICE - 40 Users 1-5,text,true,,472,361,10,10,https://www.bjbsoft.com/auth-node/instant_token,290,0,0
1645089136457,291,paycycle_type,200,OK,[TG] INVOICE - 40 Users 1-9,text,true,,542,779,10,10,https://www.bjbsoft.com/inv-node/common/paycycle_type,291,0,0
1645089134861,2024,rm/user/details/-current-month,200,OK,[TG] INVOICE - 40 Users 1-2,text,true,,52664,957,10,10,https://www.bjbsoft.com/inv-node/rm/user/details/,1729,0,0
1645089137179,310,/rm/rules/-1,200,OK,[TG] INVOICE - 40 Users 1-1,text,true,,1509,1004,10,10,https://www.bjbsoft.com/inv-node/rm/rules/,310,0,0
1645089137245,308,get_timestamp_next_timestamp_between_dates,200,OK,[TG] INVOICE - 40 Users 1-8,text,true,,1973,838,10,10,https://www.bjbsoft.com/inv-node/rm/entry/get_timestamp_next_timestamp_between_dates,308,0,0
1645089137460,312,sessional/pst/save,200,OK,[TG] INVOICE - 40 Users 1-6,text,true,,483,6893,11,11,https://www.bjbsoft.com/inv-node/rm/sessional/pst/save,312,0,0
1645089137675,293,invoiceprofile_details-current-month,200,OK,[TG] INVOICE - 40 Users 1-3,text,true,,1106,835,11,11,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,293,0,0
1645089137836,296,servicesidebarlinks,200,OK,[TG] INVOICE - 40 Users 1-10,text,true,,1149,839,11,11,https://www.bjbsoft.com/auth-node/servicesidebarlinks,296,0,0
1645089137979,311,generated_invoices-current-month,200,OK,[TG] INVOICE - 40 Users 1-9,text,true,,321,926,11,11,https://www.bjbsoft.com/inv-node/rm/generate/generated_invoices,311,0,0
1645089138030,279,get_timestamp_next_timestamp_between_dates,200,OK,[TG] INVOICE - 40 Users 1-2,text,true,,1973,839,11,11,https://www.bjbsoft.com/inv-node/rm/entry/get_timestamp_next_timestamp_between_dates,279,0,0
1645089137792,575,doc_entry_items,200,OK,[TG] INVOICE - 40 Users 1-7,text,true,,16642,881,11,11,https://www.bjbsoft.com/inv-node/rm/entry/doc_entry_items,575,0,0
1645089138084,306,auth-node/login,200,OK,[TG] INVOICE - 40 Users 1-5,text,true,,9361,880,11,11,https://www.bjbsoft.com/auth-node/login,305,0,0
1645089138136,287,servicesidebarlinks,200,OK,[TG] INVOICE - 40 Users 1-4,text,true,,1149,836,11,11,https://www.bjbsoft.com/auth-node/servicesidebarlinks,287,0,0
1645089138690,286,/superannuationRules,200,OK,[TG] INVOICE - 40 Users 1-8,text,true,,337,907,11,11,https://www.bjbsoft.com/inv-node/rm/rules/superannuationRules,286,0,0
1645089138773,562,doc_entry_items-1,200,OK,[TG] INVOICE - 40 Users 1-6,text,true,,16642,883,11,11,https://www.bjbsoft.com/inv-node/rm/entry/doc_entry_items,561,0,0
1645089138805,560,get_admno_mrno_search_details,200,OK,[TG] INVOICE - 40 Users 1-1,text,true,,842,905,11,11,https://www.bjbsoft.com/inv-node/generation/entry/get_admno_mrno_search_details,559,0,0
1645089139295,292,user/eligibility/-current-month,200,OK,[TG] INVOICE - 40 Users 1-3,text,true,,6951,847,11,11,https://www.bjbsoft.com/inv-node/rm/user/eligibility/,292,0,0
1645089139443,278,getStorage,200,OK,[TG] INVOICE - 40 Users 1-10,text,true,,580,767,11,11,https://www.bjbsoft.com/inv-node/common/getStorage,278,0,0
1645089139514,277,/superannuationRules,200,OK,[TG] INVOICE - 40 Users 1-2,text,true,,337,908,11,11,https://www.bjbsoft.com/inv-node/rm/rules/superannuationRules,277,0,0
1645089139573,277,invoiceprofile_details-current-month,200,OK,[TG] INVOICE - 40 Users 1-9,text,true,,1084,832,11,11,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,277,0,0
1645089139539,316,rm/wp/,200,OK,[TG] INVOICE - 40 Users 1-7,text,true,,321,1068,11,11,https://www.bjbsoft.com/inv-node/rm/wp/,316,0,0
1645089138930,1106,instant_token,200,OK,[TG] INVOICE - 40 Users 1-11,text,true,,472,361,11,11,https://www.bjbsoft.com/auth-node/instant_token,1106,0,829
1645089139859,279,getStorage,200,OK,[TG] INVOICE - 40 Users 1-4,text,true,,580,764,11,11,https://www.bjbsoft.com/inv-node/common/getStorage,279,0,0
1645089140124,289,rm/rules/,200,OK,[TG] INVOICE - 40 Users 1-8,text,true,,1509,1007,11,11,https://www.bjbsoft.com/inv-node/rm/rules/,289,0,0
1645089139862,1112,loginsettings,200,OK,[TG] INVOICE - 40 Users 1-5,text,true,,671,810,11,11,https://www.bjbsoft.com/auth-node/loginsettings,1112,0,823
1645089140722,285,rates/,200,OK,[TG] INVOICE - 40 Users 1-1,text,true,,988,1017,11,11,https://www.bjbsoft.com/inv-node/rm/rates/,285,0,0
1645089140791,290,inv-node/rm/rules/,200,OK,[TG] INVOICE - 40 Users 1-6,text,true,,1509,1007,11,11,https://www.bjbsoft.com/inv-node/rm/rules/,290,0,0
1645089140819,281,invoiceprofile_details-1,200,OK,[TG] INVOICE - 40 Users 1-10,text,true,,1138,810,11,11,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,281,0,0
1645089140914,372,existing_entry_items-1,200,OK,[TG] INVOICE - 40 Users 1-7,text,true,,321,862,11,11,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,372,0,0
1645089141017,295,user/eligibility/-current-month,200,OK,[TG] INVOICE - 40 Users 1-9,text,true,,10069,844,11,11,https://www.bjbsoft.com/inv-node/rm/user/eligibility/,295,0,0
1645089141053,278,get_shift_rules-current-month,200,OK,[TG] INVOICE - 40 Users 1-3,text,true,,321,843,11,11,https://www.bjbsoft.com/inv-node/rm/entry/get_shift_rules,278,0,0
1645089141169,304,auth-node/login,200,OK,[TG] INVOICE - 40 Users 1-11,text,true,,8245,879,11,11,https://www.bjbsoft.com/auth-node/login,304,0,0
1645089141286,284,rm/rules/,200,OK,[TG] INVOICE - 40 Users 1-2,text,true,,1509,1008,11,11,https://www.bjbsoft.com/inv-node/rm/rules/,284,0,0
1645089141420,280,invoiceprofile_details-1,200,OK,[TG] INVOICE - 40 Users 1-4,text,true,,1096,807,11,11,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,280,0,0
1645089141645,281,sc_md/sc_get,200,OK,[TG] INVOICE - 40 Users 1-8,text,true,,321,851,11,11,https://www.bjbsoft.com/inv-node/rm/sessional/sc_md/sc_get,281,0,0
1645089142082,286,rm/rates/,200,OK,[TG] INVOICE - 40 Users 1-1,text,true,,1192,1017,11,11,https://www.bjbsoft.com/inv-node/rm/rates/,286,0,0
1645089142217,287,user/ispatient,200,OK,[TG] INVOICE - 40 Users 1-5,text,true,,395,820,11,11,https://www.bjbsoft.com/ums-node/user/ispatient,287,0,0
1645089142325,345,/inv-node/rm/wp/,200,OK,[TG] INVOICE - 40 Users 1-6,text,true,,321,1070,11,11,https://www.bjbsoft.com/inv-node/rm/wp/,345,0,0
1645089142434,293,get_timestamp_next_timestamp-current-month,200,OK,[TG] INVOICE - 40 Users 1-3,text,true,,368,829,11,11,https://www.bjbsoft.com/inv-node/rm/entry/get_timestamp_next_timestamp,293,0,0
1645089142636,278,sc_md/sc_get,200,OK,[TG] INVOICE - 40 Users 1-2,text,true,,321,852,11,11,https://www.bjbsoft.com/inv-node/rm/sessional/sc_md/sc_get,278,0,0
1645089142729,296,/rm/rules/-1,200,OK,[TG] INVOICE - 40 Users 1-7,text,true,,1509,1005,11,11,https://www.bjbsoft.com/inv-node/rm/rules/,296,0,0
1645089142749,279,get_shift_rules-current-month,200,OK,[TG] INVOICE - 40 Users 1-9,text,true,,321,840,11,11,https://www.bjbsoft.com/inv-node/rm/entry/get_shift_rules,279,0,0
1645089142349,710,dashboard/details/,200,OK,[TG] INVOICE - 40 Users 1-10,text,true,,34833,801,11,11,https://www.bjbsoft.com/inv-node/rm/dashboard/details/,708,0,0
1645089142782,290,loginsettings,200,OK,[TG] INVOICE - 40 Users 1-11,text,true,,669,809,11,11,https://www.bjbsoft.com/auth-node/loginsettings,290,0,0
1645089143251,285,/existing_entry_items,200,OK,[TG] INVOICE - 40 Users 1-8,text,true,,321,852,11,11,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,285,0,0
1645089143655,278,service_auth_token,200,OK,[TG] INVOICE - 40 Users 1-5,text,true,,889,420,11,11,https://www.bjbsoft.com/auth-node/service_auth_token,278,0,0
1645089142985,959,dashboard/details/,200,OK,[TG] INVOICE - 40 Users 1-4,text,true,,55131,798,11,11,https://www.bjbsoft.com/inv-node/rm/dashboard/details/,688,0,0
1645089143755,285,existing_entry_items-3,200,OK,[TG] INVOICE - 40 Users 1-6,text,true,,321,864,11,11,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,285,0,0
1645089143853,289,sessional/pst/save,200,OK,[TG] INVOICE - 40 Users 1-1,text,true,,483,6889,11,11,https://www.bjbsoft.com/inv-node/rm/sessional/pst/save,289,0,0
1645089144207,282,invoice_subservices,200,OK,[TG] INVOICE - 40 Users 1-10,text,true,,717,803,11,11,https://www.bjbsoft.com/inv-node/common/invoice_subservices,282,0,0
1645089144216,291,user/ispatient,200,OK,[TG] INVOICE - 40 Users 1-11,text,true,,395,822,11,11,https://www.bjbsoft.com/ums-node/user/ispatient,291,0,0
1645089144198,497,/existing_entry_items,200,OK,[TG] INVOICE - 40 Users 1-2,text,true,,321,853,11,11,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,497,0,0
1645089144478,282,get_timestamp_next_timestamp-current-month,200,OK,[TG] INVOICE - 40 Users 1-9,text,true,,368,826,11,11,https://www.bjbsoft.com/inv-node/rm/entry/get_timestamp_next_timestamp,282,0,0
1645089144666,284,doc_entry_items,200,OK,[TG] INVOICE - 40 Users 1-8,text,true,,11201,883,11,11,https://www.bjbsoft.com/inv-node/rm/entry/doc_entry_items,284,0,0
1645089144253,722,get_admno_mrno_search_details,200,OK,[TG] INVOICE - 40 Users 1-7,text,true,,1100,906,11,11,https://www.bjbsoft.com/inv-node/generation/entry/get_admno_mrno_search_details,722,0,0
1645089143933,1210,rm/user/details/-current-month,200,OK,[TG] INVOICE - 40 Users 1-3,text,true,,33072,961,11,11,https://www.bjbsoft.com/inv-node/rm/user/details/,1210,0,0
1645089145048,279,invoice_subservices,200,OK,[TG] INVOICE - 40 Users 1-4,text,true,,717,800,11,11,https://www.bjbsoft.com/inv-node/common/invoice_subservices,279,0,0
1645089145102,285,servicesidebarlinks,200,OK,[TG] INVOICE - 40 Users 1-5,text,true,,1149,837,11,11,https://www.bjbsoft.com/auth-node/servicesidebarlinks,285,0,0
1645089145255,289,rm/rules/-2,200,OK,[TG] INVOICE - 40 Users 1-6,text,true,,1509,1007,11,11,https://www.bjbsoft.com/inv-node/rm/rules/,289,0,0
1645089116356,7341,patientsessional,200,"Number of samples in transaction : 18, number of failing samples : 0",[TG] INVOICE - 40 Users 1-6,,true,,45248,22951,11,11,null,7339,21847,0
1645089145270,553,doc_entry_items-1,200,OK,[TG] INVOICE - 40 Users 1-1,text,true,,18453,880,11,11,https://www.bjbsoft.com/inv-node/rm/entry/doc_entry_items,553,0,0
1645089145829,277,paycycle_type,200,OK,[TG] INVOICE - 40 Users 1-10,text,true,,542,781,11,11,https://www.bjbsoft.com/inv-node/common/paycycle_type,277,0,0
1645089145903,281,service_auth_token,200,OK,[TG] INVOICE - 40 Users 1-11,text,true,,810,420,11,11,https://www.bjbsoft.com/auth-node/service_auth_token,281,0,0
1645089146133,280,doc_entry_items,200,OK,[TG] INVOICE - 40 Users 1-2,text,true,,11202,884,11,11,https://www.bjbsoft.com/inv-node/rm/entry/doc_entry_items,280,0,0
1645089146272,339,rm/wp/,200,OK,[TG] INVOICE - 40 Users 1-8,text,true,,321,1070,11,11,https://www.bjbsoft.com/inv-node/rm/wp/,339,0,0
1645089146429,288,rates/,200,OK,[TG] INVOICE - 40 Users 1-7,text,true,,1098,1018,11,11,https://www.bjbsoft.com/inv-node/rm/rates/,288,0,0
1645089146443,276,getStorage,200,OK,[TG] INVOICE - 40 Users 1-5,text,true,,580,765,11,11,https://www.bjbsoft.com/inv-node/common/getStorage,276,0,0
1645089146488,280,get_timestamp_next_timestamp_between_dates,200,OK,[TG] INVOICE - 40 Users 1-3,text,true,,1973,843,11,11,https://www.bjbsoft.com/inv-node/rm/entry/get_timestamp_next_timestamp_between_dates,280,0,0
1645089146550,278,paycycle_type,200,OK,[TG] INVOICE - 40 Users 1-4,text,true,,542,778,11,11,https://www.bjbsoft.com/inv-node/common/paycycle_type,278,0,0
1645089146982,280,instant_token,200,OK,[TG] INVOICE - 40 Users 1-6,text,true,,472,361,11,11,https://www.bjbsoft.com/auth-node/instant_token,280,0,0
