timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1645088431943,279,/superannuationRules,200,OK,[TG] INVOICE - 20 Users 1-5,text,true,,337,909,14,14,https://www.bjbsoft.com/inv-node/rm/rules/superannuationRules,279,0,0
1645088432018,579,auth-node/login,200,OK,[TG] INVOICE - 20 Users 1-8,text,true,,12976,880,14,14,https://www.bjbsoft.com/auth-node/login,578,0,0
1645088432537,319,rm/wp/,200,OK,[TG] INVOICE - 20 Users 1-10,text,true,,321,1071,14,14,https://www.bjbsoft.com/inv-node/rm/wp/,319,0,0
1645088432629,290,loginsettings,200,OK,[TG] INVOICE - 20 Users 1-2,text,true,,686,810,14,14,https://www.bjbsoft.com/auth-node/loginsettings,290,0,0
1645088432769,291,servicesidebarlinks,200,OK,[TG] INVOICE - 20 Users 1-7,text,true,,1149,835,14,14,https://www.bjbsoft.com/auth-node/servicesidebarlinks,291,0,0
1645088432782,284,doc_entry_items-1,200,OK,[TG] INVOICE - 20 Users 1-3,text,true,,7576,888,14,14,https://www.bjbsoft.com/inv-node/rm/entry/doc_entry_items,284,0,0
1645088432856,286,/rm/rules/-1,200,OK,[TG] INVOICE - 20 Users 1-4,text,true,,1509,1011,14,14,https://www.bjbsoft.com/inv-node/rm/rules/,286,0,0
1645088432901,284,sessional/pst/save,200,OK,[TG] INVOICE - 20 Users 1-9,text,true,,483,6895,14,14,https://www.bjbsoft.com/inv-node/rm/sessional/pst/save,284,0,0
1645088432911,279,getStorage,200,OK,[TG] INVOICE - 20 Users 1-13,text,true,,580,764,14,14,https://www.bjbsoft.com/inv-node/common/getStorage,279,0,0
1645088433154,282,get_shift_rules-current-month,200,OK,[TG] INVOICE - 20 Users 1-6,text,true,,321,838,14,14,https://www.bjbsoft.com/inv-node/rm/entry/get_shift_rules,282,0,0
1645088433328,283,invoiceprofile_details-current-month,200,OK,[TG] INVOICE - 20 Users 1-12,text,true,,1074,827,14,14,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,283,0,0
1645088433002,670,dashboard/details/,200,OK,[TG] INVOICE - 20 Users 1-1,text,true,,40361,795,14,14,https://www.bjbsoft.com/inv-node/rm/dashboard/details/,668,0,0
1645088433438,283,/superannuationRules,200,OK,[TG] INVOICE - 20 Users 1-11,text,true,,337,911,14,14,https://www.bjbsoft.com/inv-node/rm/rules/superannuationRules,283,0,0
1645088433557,286,rm/rules/,200,OK,[TG] INVOICE - 20 Users 1-5,text,true,,1509,1009,14,14,https://www.bjbsoft.com/inv-node/rm/rules/,286,0,0
1645088433063,1098,instant_token,200,OK,[TG] INVOICE - 20 Users 1-14,text,true,,472,361,14,14,https://www.bjbsoft.com/auth-node/instant_token,1098,0,823
1645088434131,282,getStorage,200,OK,[TG] INVOICE - 20 Users 1-7,text,true,,580,763,14,14,https://www.bjbsoft.com/inv-node/common/getStorage,282,0,0
1645088434248,293,inv-node/rm/rules/,200,OK,[TG] INVOICE - 20 Users 1-3,text,true,,1509,1012,14,14,https://www.bjbsoft.com/inv-node/rm/rules/,293,0,0
1645088434140,401,existing_entry_items-1,200,OK,[TG] INVOICE - 20 Users 1-10,text,true,,321,865,14,14,https://www.bjbsoft.com/inv-node/rm/entry/existing_entry_items,401,0,0
1645088434326,280,invoiceprofile_details-1,200,OK,[TG] INVOICE - 20 Users 1-13,text,true,,1032,807,14,14,https://www.bjbsoft.com/inv-node/invoice/invoiceprofile_details,280,0,0
1645088434444,282,get_timestamp_next_timestamp-current-month,200,OK,[TG] INVOICE - 20 Users 1-6,text,true,,368,824,14,14,https://www.bjbsoft.com/inv-node/rm/entry/get_timestamp_next_timestamp,282,0,0
1645088433863,1124,loginsettings,200,OK,[TG] INVOICE - 20 Users 1-8,text,true,,667,810,14,14,https://www.bjbsoft.com/auth-node/loginsettings,1124,0,832
